source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1243;1243;2;2;40;line_consecutive;0.5;1243;8;9;10-11,11-14|11-12,11-14;10|8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1244;1244;2;2;40;line_consecutive;0.5;1244;8;10;18-20,20-22|15-22,22-23;11|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1245;1245;2;2;40;line_consecutive;0.5;1245;8;11;10-11,10-16|6-8,8-16;1,10|2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1246;1246;2;2;40;line_consecutive;0.5;1246;8;12;10-11,10-16|7-8,8-9;1,10|3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1247;1247;2;2;40;line_consecutive;0.5;1247;8;13;14-23,23-24|14-15,15-19;4|14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1248;1248;2;2;40;line_consecutive;0.5;1248;8;14;8-9,9-10|6-8,8-16;7|2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1249;1249;2;2;40;line_consecutive;0.5;1249;8;15;4-11,11-14|15-22,22-23;4|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1250;1250;2;2;40;line_consecutive;0.5;1250;8;16;10-17,17-19|8-16,10-16;14|10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1251;1251;2;2;40;line_consecutive;0.5;1251;8;17;15-22,22-23|7-8,8-9;5|3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1252;1252;2;2;40;line_consecutive;0.5;1252;8;18;5-9,8-9|5-9,9-10;3|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1253;1253;2;2;40;line_consecutive;0.5;1253;8;19;20-21,21-24|10-15,15-22;6|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1254;1254;2;2;40;line_consecutive;0.5;1254;8;20;10-15,15-19|16-17,17-19;9|2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1255;1255;2;2;40;line_consecutive;0.5;1255;8;21;10-11,11-12|7-8,8-9;1,7|3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1256;1256;2;2;40;line_consecutive;0.5;1256;8;22;4-5,5-9|18-20,20-22;3|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1257;1257;2;2;40;line_consecutive;0.5;1257;8;23;5-9,8-9|3-4,4-5;3|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1258;1258;2;2;40;line_consecutive;0.5;1258;8;24;6-8,8-16|11-14,14-23;2|4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1259;1259;2;2;40;line_consecutive;0.5;1259;8;25;3-12,12-13|10-15,15-19;12|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1260;1260;2;2;40;line_consecutive;0.5;1260;8;26;5-9,8-9|10-11,10-16;3|1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1261;1261;2;2;40;line_consecutive;0.5;1261;8;27;6-8,8-16|10-16,16-18;2|1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1262;1262;2;2;40;line_consecutive;0.5;1262;8;28;18-20,20-22|10-15,15-22;11|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1263;1263;2;2;40;line_consecutive;0.5;1263;8;29;18-20,20-22|4-11,11-14;11|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1264;1264;2;2;40;line_consecutive;0.5;1264;8;30;14-23,23-24|2-6,6-8;4|2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1265;1265;2;2;40;line_consecutive;0.5;1265;8;31;10-17,17-19|5-6,5-9;14|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1266;1266;2;2;40;line_consecutive;0.5;1266;8;32;8-9,9-10|10-15,15-22;7|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1267;1267;2;2;40;line_consecutive;0.5;1267;8;33;9-10,10-11|10-11,11-12;7|1,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1268;1268;2;2;40;line_consecutive;0.5;1268;8;34;15-19,17-19|11-12,11-14;13,14|8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1269;1269;2;2;40;line_consecutive;0.5;1269;8;35;15-19,15-22|7-8,8-9;13|3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1270;1270;2;2;40;line_consecutive;0.5;1270;8;36;10-11,11-12|3-4,4-11;1,7|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1271;1271;2;2;40;line_consecutive;0.5;1271;8;37;10-11,11-12|16-17,17-19;1,7|2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1272;1272;2;2;40;line_consecutive;0.5;1272;8;38;7-8,8-9|15-19,17-19;3,7|13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1273;1273;2;2;40;line_consecutive;0.5;1273;8;39;10-11,11-14|13-24,21-24;10|6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1274;1274;2;3;25;line_consecutive;0.5;1274;9;0;13-24,21-24|6-8,8-16|5-9,8-9;6|2|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1275;1275;2;3;25;line_consecutive;0.5;1275;9;1;9-10,10-11|11-12,11-14|3-4,4-11;7|8|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1276;1276;2;3;25;line_consecutive;0.5;1276;9;2;7-18,18-20|9-10,10-11|5-9,9-10;11|7|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1277;1277;2;3;25;line_consecutive;0.5;1277;9;3;11-14,14-23|3-12,12-13|15-19,17-19;4,10|12|13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1278;1278;2;3;25;line_consecutive;0.5;1278;9;4;17-19,19-20|4-11,11-14|10-15,15-19;2|4|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1279;1279;2;3;25;line_consecutive;0.5;1279;9;5;15-19,17-19|10-11,10-16|10-11,11-14;13,14|1,10|10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1280;1280;2;3;25;line_consecutive;0.5;1280;9;6;20-21,21-24|5-6,5-9|1-3,3-4;6|9|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1281;1281;2;3;25;line_consecutive;0.5;1281;9;7;10-16,16-18|6-8,8-16|5-9,8-9;1|2|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1282;1282;2;3;25;line_consecutive;0.5;1282;9;8;15-22,21-22|10-17,17-19|18-20,20-22;13|14|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1283;1283;2;3;25;line_consecutive;0.5;1283;9;9;3-4,4-5|8-16,16-17|5-6,5-9;3|2,13|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1284;1284;2;3;25;line_consecutive;0.5;1284;9;10;1-2,1-3|17-19,19-20|1-3,3-4;12|2|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1285;1285;2;3;25;line_consecutive;0.5;1285;9;11;10-17,17-19|15-22,21-22|4-5,5-9;14|13|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1286;1286;2;3;25;line_consecutive;0.5;1286;9;12;3-4,4-11|7-8,7-18|8-16,10-16;4|3,11|10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1287;1287;2;3;25;line_consecutive;0.5;1287;9;13;2-6,6-8|15-22,22-23|8-9,9-10;2|5|7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1288;1288;2;3;25;line_consecutive;0.5;1288;9;14;7-18,18-20|5-9,8-9|10-15,15-19;11|3|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1289;1289;2;3;25;line_consecutive;0.5;1289;9;15;14-15,15-19|8-16,10-16|3-4,4-5;14|10|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1290;1290;2;3;25;line_consecutive;0.5;1290;9;16;14-23,23-24|3-4,4-5|1-3,3-4;4|3|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1291;1291;2;3;25;line_consecutive;0.5;1291;9;17;6-8,8-16|4-11,11-14|3-4,4-11;2|4|4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1292;1292;2;3;25;line_consecutive;0.5;1292;9;18;15-19,15-22|1-2,1-3|15-22,22-23;13|12|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1293;1293;2;3;25;line_consecutive;0.5;1293;9;19;10-15,15-19|4-11,11-14|9-10,10-15;9|4|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1294;1294;2;3;25;line_consecutive;0.5;1294;9;20;15-19,17-19|11-12,11-14|14-15,15-19;13,14|8|14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1295;1295;2;3;25;line_consecutive;0.5;1295;9;21;10-11,11-14|6-8,8-16|9-10,10-11;10|2|7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1296;1296;2;3;25;line_consecutive;0.5;1296;9;22;17-19,19-20|3-12,12-13|13-24,21-24;2|12|6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1297;1297;2;3;25;line_consecutive;0.5;1297;9;23;1-2,1-3|11-12,11-14|10-11,11-14;12|8|10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1298;1298;2;3;25;line_consecutive;0.5;1298;9;24;9-10,10-11|3-12,11-12|4-5,5-9;7|8|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1299;1299;3;2;25;line_consecutive;0.5;1299;10;0;4-5,5-9,8-9|7-8,7-18,18-20;3|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1300;1300;3;2;25;line_consecutive;0.5;1300;10;1;10-11,10-16,16-18|7-8,7-18,8-9;1|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1301;1301;3;2;25;line_consecutive;0.5;1301;10;2;10-17,15-19,17-19|7-8,7-18,18-20;14|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1302;1302;3;2;25;line_consecutive;0.5;1302;10;3;1-3,3-12,12-13|5-6,5-9,9-10;12|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1303;1303;3;2;25;line_consecutive;0.5;1303;10;4;14-15,15-19,17-19|8-16,10-11,10-16;14|10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1304;1304;3;2;25;line_consecutive;0.5;1304;10;5;15-19,16-17,17-19|7-8,7-18,8-9;13|3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1305;1305;3;2;25;line_consecutive;0.5;1305;10;6;4-11,11-14,14-23|5-6,5-9,9-10;4|9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1306;1306;3;2;25;line_consecutive;0.5;1306;10;7;7-18,18-20,20-22|14-15,15-19,17-19;11|14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1307;1307;3;2;25;line_consecutive;0.5;1307;10;8;10-15,15-22,22-23|16-17,17-19,19-20;5|2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1308;1308;3;2;25;line_consecutive;0.5;1308;10;9;5-9,7-8,8-9|10-15,15-22,22-23;3|5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1309;1309;3;2;25;line_consecutive;0.5;1309;10;10;9-10,10-11,11-12|15-19,16-17,17-19;7|13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1310;1310;3;2;25;line_consecutive;0.5;1310;10;11;3-12,11-12,11-14|7-8,8-9,9-10;8|7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1311;1311;3;2;25;line_consecutive;0.5;1311;10;12;9-10,10-15,15-19|3-12,11-12,11-14;9|8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1312;1312;3;2;25;line_consecutive;0.5;1312;10;13;5-9,9-10,10-15|7-18,18-20,20-22;9|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1313;1313;3;2;25;line_consecutive;0.5;1313;10;14;10-15,15-22,22-23|7-8,7-18,18-20;5|11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1314;1314;3;2;25;line_consecutive;0.5;1314;10;15;2-6,6-8,8-16|14-15,15-19,17-19;2|14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1315;1315;3;2;25;line_consecutive;0.5;1315;10;16;7-8,7-18,8-9|2-6,6-8,8-16;3|2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1316;1316;3;2;25;line_consecutive;0.5;1316;10;17;10-15,15-22,22-23|10-11,10-16,11-12;5|1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1317;1317;3;2;25;line_consecutive;0.5;1317;10;18;8-9,9-10,10-11|15-19,16-17,17-19;7|13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1318;1318;3;2;25;line_consecutive;0.5;1318;10;19;6-8,8-16,16-17|15-19,16-17,17-19;2|13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1319;1319;3;2;25;line_consecutive;0.5;1319;10;20;10-11,10-16,11-12|7-8,8-9,9-10;1|7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1320;1320;3;2;25;line_consecutive;0.5;1320;10;21;5-9,9-10,10-15|15-19,16-17,17-19;9|13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1321;1321;3;2;25;line_consecutive;0.5;1321;10;22;1-3,3-12,12-13|15-19,16-17,17-19;12|13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1322;1322;3;2;25;line_consecutive;0.5;1322;10;23;8-16,16-17,17-19|13-24,20-21,21-24;2,13|6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1323;1323;3;2;25;line_consecutive;0.5;1323;10;24;14-15,15-19,17-19|1-3,3-12,11-12;14|8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1324;1324;1;1;38;line_consecutive;0.3;1324;11;0;11-12;1,7,8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1325;1325;1;1;38;line_consecutive;0.3;1325;11;1;10-11;1,7,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1326;1326;1;1;38;line_consecutive;0.3;1326;11;2;10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1327;1327;1;1;38;line_consecutive;0.3;1327;11;3;16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1328;1328;1;1;38;line_consecutive;0.3;1328;11;4;2-6;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1329;1329;1;1;38;line_consecutive;0.3;1329;11;5;6-8;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1330;1330;1;1;38;line_consecutive;0.3;1330;11;6;8-16;2,10,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1331;1331;1;1;38;line_consecutive;0.3;1331;11;7;16-17;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1332;1332;1;1;38;line_consecutive;0.3;1332;11;8;17-19;2,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1333;1333;1;1;38;line_consecutive;0.3;1333;11;9;19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1334;1334;1;1;38;line_consecutive;0.3;1334;11;10;3-4;3,4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1335;1335;1;1;38;line_consecutive;0.3;1335;11;11;4-5;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1336;1336;1;1;38;line_consecutive;0.3;1336;11;12;5-9;3,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1337;1337;1;1;38;line_consecutive;0.3;1337;11;13;8-9;3,7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1338;1338;1;1;38;line_consecutive;0.3;1338;11;14;7-8;3,7,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1339;1339;1;1;38;line_consecutive;0.3;1339;11;15;7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1340;1340;1;1;38;line_consecutive;0.3;1340;11;16;1-3;4,8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1341;1341;1;1;38;line_consecutive;0.3;1341;11;17;4-11;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1342;1342;1;1;38;line_consecutive;0.3;1342;11;18;11-14;4,8,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1343;1343;1;1;38;line_consecutive;0.3;1343;11;19;14-23;4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1344;1344;1;1;38;line_consecutive;0.3;1344;11;20;23-24;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1345;1345;1;1;38;line_consecutive;0.3;1345;11;21;10-15;5,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1346;1346;1;1;38;line_consecutive;0.3;1346;11;22;15-22;5,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1347;1347;1;1;38;line_consecutive;0.3;1347;11;23;22-23;5
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1348;1348;1;1;38;line_consecutive;0.3;1348;11;24;13-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1349;1349;1;1;38;line_consecutive;0.3;1349;11;25;21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1350;1350;1;1;38;line_consecutive;0.3;1350;11;26;20-21;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1351;1351;1;1;38;line_consecutive;0.3;1351;11;27;9-10;7,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1352;1352;1;1;38;line_consecutive;0.3;1352;11;28;3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1353;1353;1;1;38;line_consecutive;0.3;1353;11;29;5-6;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1354;1354;1;1;38;line_consecutive;0.3;1354;11;30;15-19;9,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1355;1355;1;1;38;line_consecutive;0.3;1355;11;31;20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1356;1356;1;1;38;line_consecutive;0.3;1356;11;32;18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1357;1357;1;1;38;line_consecutive;0.3;1357;11;33;12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1358;1358;1;1;38;line_consecutive;0.3;1358;11;34;1-2;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;6000;1;2;20;50;200;-5;50;0.75;2;55;50;10;10;16;1359;1359;1;1;38;line_consecutive;0.3;1359;11;35;21-22;13
