source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;demand_scale;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1246;1246;1;1;30;line_consecutive;0.5;1246;8;6;7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1247;1247;1;1;30;line_consecutive;0.5;1247;8;7;3-4;3,4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1248;1248;1;1;30;line_consecutive;0.5;1248;8;8;5-9;3,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1249;1249;1;1;30;line_consecutive;0.5;1249;8;9;21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1250;1250;1;1;30;line_consecutive;0.5;1250;8;10;1-2;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1251;1251;1;1;30;line_consecutive;0.5;1251;8;11;5-6;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1252;1252;1;1;30;line_consecutive;0.5;1252;8;12;20-21;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1253;1253;1;1;30;line_consecutive;0.5;1253;8;13;18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1254;1254;1;1;30;line_consecutive;0.5;1254;8;14;12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1255;1255;1;1;30;line_consecutive;0.5;1255;8;15;2-6;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1256;1256;1;1;30;line_consecutive;0.5;1256;8;16;20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1257;1257;1;1;30;line_consecutive;0.5;1257;8;17;3-12;8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1258;1258;1;1;30;line_consecutive;0.5;1258;8;18;10-15;5,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1259;1259;1;1;30;line_consecutive;0.5;1259;8;19;11-14;4,8,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1260;1260;1;1;30;line_consecutive;0.5;1260;8;20;15-19;9,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1261;1261;1;1;30;line_consecutive;0.5;1261;8;21;8-16;2,10,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1262;1262;1;1;30;line_consecutive;0.5;1262;8;22;11-12;1,7,8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1263;1263;1;1;30;line_consecutive;0.5;1263;8;23;19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1264;1264;1;1;30;line_consecutive;0.5;1264;8;24;17-19;2,13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1265;1265;1;1;30;line_consecutive;0.5;1265;8;25;1-3;4,8,12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1266;1266;1;1;30;line_consecutive;0.5;1266;8;26;10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1267;1267;1;1;30;line_consecutive;0.5;1267;8;27;16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1268;1268;1;1;30;line_consecutive;0.5;1268;8;28;9-10;7,9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1269;1269;1;1;30;line_consecutive;0.5;1269;8;29;15-22;5,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1270;1270;2;1;30;line_consecutive;0.5;1270;9;0;13-24,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1271;1271;2;1;30;line_consecutive;0.5;1271;9;1;6-8,8-16;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1272;1272;2;1;30;line_consecutive;0.5;1272;9;2;5-9,8-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1273;1273;2;1;30;line_consecutive;0.5;1273;9;3;9-10,10-11;7
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1274;1274;2;1;30;line_consecutive;0.5;1274;9;4;11-12,11-14;8
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1275;1275;2;1;30;line_consecutive;0.5;1275;9;5;3-4,4-11;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1276;1276;2;1;30;line_consecutive;0.5;1276;9;6;7-18,18-20;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1277;1277;2;1;30;line_consecutive;0.5;1277;9;7;5-9,9-10;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1278;1278;2;1;30;line_consecutive;0.5;1278;9;8;11-14,14-23;4,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1279;1279;2;1;30;line_consecutive;0.5;1279;9;9;3-12,12-13;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1280;1280;2;1;30;line_consecutive;0.5;1280;9;10;15-19,17-19;13,14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1281;1281;2;1;30;line_consecutive;0.5;1281;9;11;17-19,19-20;2
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1282;1282;2;1;30;line_consecutive;0.5;1282;9;12;4-11,11-14;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1283;1283;2;1;30;line_consecutive;0.5;1283;9;13;10-15,15-19;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1284;1284;2;1;30;line_consecutive;0.5;1284;9;14;10-11,10-16;1,10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1285;1285;2;1;30;line_consecutive;0.5;1285;9;15;10-11,11-14;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1286;1286;2;1;30;line_consecutive;0.5;1286;9;16;20-21,21-24;6
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1287;1287;2;1;30;line_consecutive;0.5;1287;9;17;5-6,5-9;9
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1288;1288;2;1;30;line_consecutive;0.5;1288;9;18;1-3,3-4;4
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1289;1289;2;1;30;line_consecutive;0.5;1289;9;19;10-16,16-18;1
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1290;1290;2;1;30;line_consecutive;0.5;1290;9;20;15-22,21-22;13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1291;1291;2;1;30;line_consecutive;0.5;1291;9;21;10-17,17-19;14
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1292;1292;2;1;30;line_consecutive;0.5;1292;9;22;18-20,20-22;11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1293;1293;2;1;30;line_consecutive;0.5;1293;9;23;3-4,4-5;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1294;1294;2;1;30;line_consecutive;0.5;1294;9;24;8-16,16-17;2,13
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1295;1295;2;1;30;line_consecutive;0.5;1295;9;25;1-2,1-3;12
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1296;1296;2;1;30;line_consecutive;0.5;1296;9;26;4-5,5-9;3
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1297;1297;2;1;30;line_consecutive;0.5;1297;9;27;7-8,7-18;3,11
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1298;1298;2;1;30;line_consecutive;0.5;1298;9;28;8-16,10-16;10
lintim;SiouxFalls;SiouxFalls;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;2.7866;1299;1299;2;1;30;line_consecutive;0.5;1299;9;29;2-6,6-8;2
