source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;demand_scale;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1257;1257;1;1;30;line_consecutive;0.5;1257;8;25;6-7;4,10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1258;1258;1;1;30;line_consecutive;0.5;1258;8;26;8-11;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1259;1259;1;1;30;line_consecutive;0.5;1259;8;27;11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1260;1260;1;1;30;line_consecutive;0.5;1260;8;28;6-16;8
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1261;1261;1;1;30;line_consecutive;0.5;1261;8;29;12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1262;1262;2;1;30;line_consecutive;0.5;1262;9;0;2-25,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1263;1263;2;1;30;line_consecutive;0.5;1263;9;1;8-11,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1264;1264;2;1;30;line_consecutive;0.5;1264;9;2;8-11,11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1265;1265;2;1;30;line_consecutive;0.5;1265;9;3;2-4,4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1266;1266;2;1;30;line_consecutive;0.5;1266;9;4;4-12,12-18;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1267;1267;2;1;30;line_consecutive;0.5;1267;9;5;12-18,18-23;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1268;1268;2;1;30;line_consecutive;0.5;1268;9;6;1-23,18-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1269;1269;2;1;30;line_consecutive;0.5;1269;9;7;1-14,1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1270;1270;2;1;30;line_consecutive;0.5;1270;9;8;1-13,9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1271;1271;2;1;30;line_consecutive;0.5;1271;9;9;1-13,1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1272;1272;2;1;30;line_consecutive;0.5;1272;9;10;1-29,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1273;1273;2;1;30;line_consecutive;0.5;1273;9;11;17-28,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1274;1274;2;1;30;line_consecutive;0.5;1274;9;12;17-28,28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1275;1275;2;1;30;line_consecutive;0.5;1275;9;13;6-7,7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1276;1276;2;1;30;line_consecutive;0.5;1276;9;14;7-14,14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1277;1277;2;1;30;line_consecutive;0.5;1277;9;15;14-19,19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1278;1278;2;1;30;line_consecutive;0.5;1278;9;16;12-15,15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1279;1279;2;1;30;line_consecutive;0.5;1279;9;17;12-15,12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1280;1280;2;1;30;line_consecutive;0.5;1280;9;18;3-8,5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1281;1281;2;1;30;line_consecutive;0.5;1281;9;19;10-15,15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1282;1282;2;1;30;line_consecutive;0.5;1282;9;20;2-15,8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1283;1283;2;1;30;line_consecutive;0.5;1283;9;21;8-15,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1284;1284;2;1;30;line_consecutive;0.5;1284;9;22;7-17,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1285;1285;2;1;30;line_consecutive;0.5;1285;9;23;6-7,7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1286;1286;2;1;30;line_consecutive;0.5;1286;9;24;12-15,12-18;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1287;1287;2;1;30;line_consecutive;0.5;1287;9;25;18-23,19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1288;1288;2;1;30;line_consecutive;0.5;1288;9;26;3-8,8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1289;1289;2;1;30;line_consecutive;0.5;1289;9;27;8-21,21-24;12
